rs=115.396 [49.21%]  Tot:0.23s TF:0.07s  xH=1.489e-03 xHe=3.334e-05  hep=0.5971 lep=0.3866 lee=0.0078 hed=0.0009 rsl=0.0078 out=1.0003  
rs=114.019 [49.40%]  Tot:0.25s TF:0.07s  xH=1.511e-03 xHe=3.391e-05  hep=0.5944 lep=0.3896 lee=0.0076 hed=0.0009 rsl=0.0078 out=1.0003  
rs=112.659 [49.58%]  Tot:0.24s TF:0.07s  xH=1.533e-03 xHe=3.448e-05  hep=0.5917 lep=0.3926 lee=0.0074 hed=0.0009 rsl=0.0078 out=1.0003  
rs=111.315 [49.76%]  Tot:0.24s TF:0.07s  xH=1.556e-03 xHe=3.507e-05  hep=0.5889 lep=0.3956 lee=0.0072 hed=0.0009 rsl=0.0077 out=1.0003  
rs=109.988 [49.94%]  Tot:0.24s TF:0.07s  xH=1.579e-03 xHe=3.568e-05  hep=0.5862 lep=0.3985 lee=0.0070 hed=0.0008 rsl=0.0077 out=1.0003  
rs=108.676 [50.12%]  Tot:0.24s TF:0.07s  xH=1.602e-03 xHe=3.629e-05  hep=0.5835 lep=0.4016 lee=0.0068 hed=0.0008 rsl=0.0077 out=1.0003  
rs=107.379 [50.30%]  Tot:0.24s TF:0.07s  xH=1.626e-03 xHe=3.692e-05  hep=0.5807 lep=0.4046 lee=0.0065 hed=0.0008 rsl=0.0076 out=1.0003  
rs=106.098 [50.48%]  Tot:0.23s TF:0.07s  xH=1.650e-03 xHe=3.755e-05  hep=0.5779 lep=0.4076 lee=0.0063 hed=0.0008 rsl=0.0076 out=1.0003  
rs=104.833 [50.66%]  Tot:0.23s TF:0.07s  xH=1.675e-03 xHe=3.821e-05  hep=0.5751 lep=0.4107 lee=0.0061 hed=0.0007 rsl=0.0076 out=1.0003  
rs=103.582 [50.85%]  Tot:0.22s TF:0.07s  xH=1.700e-03 xHe=3.887e-05  hep=0.5723 lep=0.4138 lee=0.0060 hed=0.0007 rsl=0.0075 out=1.0003  
rs=102.347 [51.03%]  Tot:0.23s TF:0.07s  xH=1.725e-03 xHe=3.955e-05  hep=0.5695 lep=0.4168 lee=0.0058 hed=0.0007 rsl=0.0075 out=1.0003  
rs=101.126 [51.21%]  Tot:0.24s TF:0.07s  xH=1.751e-03 xHe=4.025e-05  hep=0.5667 lep=0.4199 lee=0.0056 hed=0.0007 rsl=0.0075 out=1.0003  
rs=99.920 [51.39%]  Tot:0.23s TF:0.07s  xH=1.777e-03 xHe=4.095e-05  hep=0.5639 lep=0.4229 lee=0.0054 hed=0.0006 rsl=0.0074 out=1.0003  
rs=98.728 [51.57%]  Tot:0.23s TF:0.07s  xH=1.804e-03 xHe=4.168e-05  hep=0.5611 lep=0.4259 lee=0.0052 hed=0.0006 rsl=0.0074 out=1.0003  
rs=97.550 [51.75%]  Tot:0.23s TF:0.07s  xH=1.831e-03 xHe=4.241e-05  hep=0.5583 lep=0.4290 lee=0.0050 hed=0.0006 rsl=0.0074 out=1.0003  
rs=96.387 [51.93%]  Tot:0.24s TF:0.07s  xH=1.858e-03 xHe=4.317e-05  hep=0.5555 lep=0.4320 lee=0.0048 hed=0.0006 rsl=0.0073 out=1.0003  
rs=95.237 [52.11%]  Tot:0.23s TF:0.07s  xH=1.886e-03 xHe=4.393e-05  hep=0.5526 lep=0.4351 lee=0.0047 hed=0.0006 rsl=0.0073 out=1.0003  
rs=94.101 [52.30%]  Tot:0.23s TF:0.07s  xH=1.915e-03 xHe=4.472e-05  hep=0.5498 lep=0.4381 lee=0.0045 hed=0.0005 rsl=0.0073 out=1.0003  
rs=92.978 [52.48%]  Tot:0.23s TF:0.07s  xH=1.944e-03 xHe=4.552e-05  hep=0.5469 lep=0.4412 lee=0.0044 hed=0.0005 rsl=0.0072 out=1.0003  
rs=91.869 [52.66%]  Tot:0.26s TF:0.07s  xH=1.974e-03 xHe=4.634e-05  hep=0.5440 lep=0.4443 lee=0.0042 hed=0.0005 rsl=0.0072 out=1.0003  
rs=90.774 [52.84%]  Tot:0.23s TF:0.07s  xH=2.004e-03 xHe=4.717e-05  hep=0.5412 lep=0.4474 lee=0.0040 hed=0.0005 rsl=0.0072 out=1.0003  
rs=89.691 [53.02%]  Tot:0.23s TF:0.07s  xH=2.034e-03 xHe=4.802e-05  hep=0.5383 lep=0.4505 lee=0.0039 hed=0.0005 rsl=0.0071 out=1.0003  
rs=88.621 [53.20%]  Tot:0.23s TF:0.07s  xH=2.065e-03 xHe=4.888e-05  hep=0.5354 lep=0.4535 lee=0.0037 hed=0.0005 rsl=0.0071 out=1.0003  
rs=87.564 [53.38%]  Tot:0.23s TF:0.07s  xH=2.097e-03 xHe=4.974e-05  hep=0.5326 lep=0.4566 lee=0.0036 hed=0.0004 rsl=0.0071 out=1.0002  
rs=86.519 [53.56%]  Tot:0.24s TF:0.07s  xH=2.129e-03 xHe=5.060e-05  hep=0.5297 lep=0.4596 lee=0.0035 hed=0.0004 rsl=0.0070 out=1.0002  
rs=85.487 [53.75%]  Tot:0.23s TF:0.07s  xH=2.163e-03 xHe=5.146e-05  hep=0.5268 lep=0.4627 lee=0.0033 hed=0.0004 rsl=0.0070 out=1.0002  
rs=84.468 [53.93%]  Tot:0.23s TF:0.07s  xH=2.196e-03 xHe=5.232e-05  hep=0.5240 lep=0.4657 lee=0.0032 hed=0.0004 rsl=0.0070 out=1.0002  
rs=83.460 [54.11%]  Tot:0.23s TF:0.07s  xH=2.231e-03 xHe=5.319e-05  hep=0.5211 lep=0.4687 lee=0.0031 hed=0.0004 rsl=0.0069 out=1.0002  
rs=82.464 [54.29%]  Tot:0.23s TF:0.07s  xH=2.266e-03 xHe=5.406e-05  hep=0.5182 lep=0.4718 lee=0.0029 hed=0.0004 rsl=0.0069 out=1.0002  
rs=81.481 [54.47%]  Tot:0.23s TF:0.07s  xH=2.302e-03 xHe=5.493e-05  hep=0.5153 lep=0.4748 lee=0.0028 hed=0.0004 rsl=0.0069 out=1.0002  
rs=80.509 [54.65%]  Tot:0.23s TF:0.07s  xH=2.338e-03 xHe=5.580e-05  hep=0.5125 lep=0.4779 lee=0.0027 hed=0.0003 rsl=0.0068 out=1.0002  
rs=79.549 [54.83%]  Tot:0.22s TF:0.07s  xH=2.376e-03 xHe=5.667e-05  hep=0.5096 lep=0.4809 lee=0.0026 hed=0.0003 rsl=0.0068 out=1.0002  
rs=78.600 [55.01%]  Tot:0.22s TF:0.07s  xH=2.414e-03 xHe=5.755e-05  hep=0.5067 lep=0.4840 lee=0.0025 hed=0.0003 rsl=0.0068 out=1.0002  
rs=77.662 [55.20%]  Tot:0.22s TF:0.07s  xH=2.453e-03 xHe=5.843e-05  hep=0.5038 lep=0.4870 lee=0.0024 hed=0.0003 rsl=0.0067 out=1.0002  
rs=76.736 [55.38%]  Tot:0.23s TF:0.07s  xH=2.492e-03 xHe=5.931e-05  hep=0.5010 lep=0.4900 lee=0.0023 hed=0.0003 rsl=0.0067 out=1.0002  
rs=75.820 [55.56%]  Tot:0.23s TF:0.07s  xH=2.533e-03 xHe=6.020e-05  hep=0.4981 lep=0.4930 lee=0.0022 hed=0.0003 rsl=0.0067 out=1.0002  
rs=74.916 [55.74%]  Tot:0.24s TF:0.09s  xH=2.574e-03 xHe=6.108e-05  hep=0.4953 lep=0.4960 lee=0.0021 hed=0.0003 rsl=0.0066 out=1.0002  
rs=74.022 [55.92%]  Tot:0.23s TF:0.07s  xH=2.616e-03 xHe=6.197e-05  hep=0.4925 lep=0.4989 lee=0.0020 hed=0.0003 rsl=0.0066 out=1.0002  
rs=73.139 [56.10%]  Tot:0.23s TF:0.07s  xH=2.659e-03 xHe=6.286e-05  hep=0.4896 lep=0.5019 lee=0.0019 hed=0.0003 rsl=0.0066 out=1.0002  
rs=72.267 [56.28%]  Tot:0.23s TF:0.07s  xH=2.703e-03 xHe=6.375e-05  hep=0.4867 lep=0.5049 lee=0.0018 hed=0.0003 rsl=0.0065 out=1.0002  
rs=71.405 [56.46%]  Tot:0.23s TF:0.07s  xH=2.748e-03 xHe=6.464e-05  hep=0.4839 lep=0.5079 lee=0.0017 hed=0.0002 rsl=0.0065 out=1.0002  
rs=70.553 [56.65%]  Tot:0.23s TF:0.07s  xH=2.794e-03 xHe=6.554e-05  hep=0.4810 lep=0.5109 lee=0.0017 hed=0.0002 rsl=0.0064 out=1.0002  
rs=69.712 [56.83%]  Tot:0.23s TF:0.07s  xH=2.841e-03 xHe=6.644e-05  hep=0.4782 lep=0.5138 lee=0.0016 hed=0.0002 rsl=0.0064 out=1.0002  
rs=68.880 [57.01%]  Tot:0.23s TF:0.07s  xH=2.889e-03 xHe=6.733e-05  hep=0.4754 lep=0.5167 lee=0.0015 hed=0.0002 rsl=0.0064 out=1.0002  
rs=68.058 [57.19%]  Tot:0.23s TF:0.07s  xH=2.937e-03 xHe=6.823e-05  hep=0.4726 lep=0.5197 lee=0.0014 hed=0.0002 rsl=0.0063 out=1.0002  
rs=67.247 [57.37%]  Tot:0.22s TF:0.07s  xH=2.987e-03 xHe=6.914e-05  hep=0.4698 lep=0.5226 lee=0.0014 hed=0.0002 rsl=0.0063 out=1.0002  
rs=66.445 [57.55%]  Tot:0.23s TF:0.07s  xH=3.038e-03 xHe=7.004e-05  hep=0.4670 lep=0.5255 lee=0.0013 hed=0.0002 rsl=0.0063 out=1.0002  
rs=65.652 [57.73%]  Tot:0.23s TF:0.07s  xH=3.090e-03 xHe=7.096e-05  hep=0.4642 lep=0.5283 lee=0.0012 hed=0.0002 rsl=0.0062 out=1.0002  
rs=64.869 [57.91%]  Tot:0.22s TF:0.07s  xH=3.143e-03 xHe=7.189e-05  hep=0.4615 lep=0.5312 lee=0.0012 hed=0.0002 rsl=0.0062 out=1.0002  
rs=64.095 [58.10%]  Tot:0.22s TF:0.07s  xH=3.197e-03 xHe=7.284e-05  hep=0.4588 lep=0.5340 lee=0.0011 hed=0.0002 rsl=0.0062 out=1.0002  
rs=63.331 [58.28%]  Tot:0.22s TF:0.07s  xH=3.251e-03 xHe=7.381e-05  hep=0.4560 lep=0.5369 lee=0.0011 hed=0.0002 rsl=0.0061 out=1.0002  
rs=62.575 [58.46%]  Tot:0.22s TF:0.07s  xH=3.307e-03 xHe=7.479e-05  hep=0.4532 lep=0.5397 lee=0.0010 hed=0.0002 rsl=0.0061 out=1.0002  
rs=61.829 [58.64%]  Tot:0.22s TF:0.07s  xH=3.364e-03 xHe=7.579e-05  hep=0.4505 lep=0.5425 lee=0.0010 hed=0.0002 rsl=0.0061 out=1.0002  
rs=61.091 [58.82%]  Tot:0.22s TF:0.07s  xH=3.422e-03 xHe=7.681e-05  hep=0.4478 lep=0.5454 lee=0.0009 hed=0.0002 rsl=0.0060 out=1.0002  
rs=60.362 [59.00%]  Tot:0.22s TF:0.07s  xH=3.481e-03 xHe=7.785e-05  hep=0.4451 lep=0.5481 lee=0.0009 hed=0.0002 rsl=0.0060 out=1.0002  
rs=59.642 [59.18%]  Tot:0.22s TF:0.07s  xH=3.541e-03 xHe=7.891e-05  hep=0.4424 lep=0.5509 lee=0.0008 hed=0.0002 rsl=0.0060 out=1.0002  
rs=58.931 [59.36%]  Tot:0.22s TF:0.07s  xH=3.603e-03 xHe=7.999e-05  hep=0.4397 lep=0.5536 lee=0.0008 hed=0.0001 rsl=0.0059 out=1.0002  
rs=58.228 [59.55%]  Tot:0.22s TF:0.07s  xH=3.665e-03 xHe=8.109e-05  hep=0.4371 lep=0.5564 lee=0.0007 hed=0.0001 rsl=0.0059 out=1.0002  
rs=57.534 [59.73%]  Tot:0.23s TF:0.07s  xH=3.729e-03 xHe=8.220e-05  hep=0.4345 lep=0.5591 lee=0.0007 hed=0.0001 rsl=0.0058 out=1.0002  
rs=56.847 [59.91%]  Tot:0.23s TF:0.07s  xH=3.794e-03 xHe=8.334e-05  hep=0.4319 lep=0.5617 lee=0.0007 hed=0.0001 rsl=0.0058 out=1.0002  
rs=56.169 [60.09%]  Tot:0.23s TF:0.07s  xH=3.861e-03 xHe=8.450e-05  hep=0.4293 lep=0.5644 lee=0.0006 hed=0.0001 rsl=0.0058 out=1.0002  
rs=55.499 [60.27%]  Tot:0.23s TF:0.07s  xH=3.928e-03 xHe=8.568e-05  hep=0.4266 lep=0.5671 lee=0.0006 hed=0.0001 rsl=0.0058 out=1.0002  
rs=54.837 [60.45%]  Tot:0.25s TF:0.07s  xH=3.997e-03 xHe=8.689e-05  hep=0.4241 lep=0.5697 lee=0.0006 hed=0.0001 rsl=0.0057 out=1.0002  
rs=54.183 [60.63%]  Tot:0.23s TF:0.07s  xH=4.068e-03 xHe=8.811e-05  hep=0.4215 lep=0.5724 lee=0.0005 hed=0.0001 rsl=0.0057 out=1.0002  
rs=53.537 [60.82%]  Tot:0.23s TF:0.07s  xH=4.140e-03 xHe=8.936e-05  hep=0.4189 lep=0.5750 lee=0.0005 hed=0.0001 rsl=0.0057 out=1.0002  
rs=52.898 [61.00%]  Tot:0.23s TF:0.07s  xH=4.213e-03 xHe=9.064e-05  hep=0.4164 lep=0.5776 lee=0.0005 hed=0.0001 rsl=0.0056 out=1.0002  
rs=52.267 [61.18%]  Tot:0.22s TF:0.07s  xH=4.288e-03 xHe=9.193e-05  hep=0.4139 lep=0.5802 lee=0.0005 hed=0.0001 rsl=0.0056 out=1.0002  
rs=51.644 [61.36%]  Tot:0.23s TF:0.07s  xH=4.364e-03 xHe=9.326e-05  hep=0.4114 lep=0.5827 lee=0.0004 hed=0.0001 rsl=0.0056 out=1.0002  
rs=51.028 [61.54%]  Tot:0.23s TF:0.07s  xH=4.442e-03 xHe=9.460e-05  hep=0.4090 lep=0.5852 lee=0.0004 hed=0.0001 rsl=0.0055 out=1.0002  
rs=50.419 [61.72%]  Tot:0.22s TF:0.07s  xH=4.522e-03 xHe=9.597e-05  hep=0.4065 lep=0.5877 lee=0.0004 hed=0.0001 rsl=0.0055 out=1.0002  
rs=49.818 [61.90%]  Tot:0.23s TF:0.07s  xH=4.603e-03 xHe=9.737e-05  hep=0.4041 lep=0.5901 lee=0.0004 hed=0.0001 rsl=0.0055 out=1.0002  
rs=49.223 [62.08%]  Tot:0.23s TF:0.07s  xH=4.685e-03 xHe=9.879e-05  hep=0.4017 lep=0.5926 lee=0.0004 hed=0.0001 rsl=0.0054 out=1.0002  
rs=48.636 [62.27%]  Tot:0.28s TF:0.08s  xH=4.770e-03 xHe=1.002e-04  hep=0.3993 lep=0.5950 lee=0.0003 hed=0.0001 rsl=0.0054 out=1.0002  
rs=48.056 [62.45%]  Tot:0.25s TF:0.07s  xH=4.856e-03 xHe=1.017e-04  hep=0.3970 lep=0.5975 lee=0.0003 hed=0.0001 rsl=0.0054 out=1.0002  
rs=47.483 [62.63%]  Tot:0.24s TF:0.07s  xH=4.944e-03 xHe=1.032e-04  hep=0.3946 lep=0.5999 lee=0.0003 hed=0.0001 rsl=0.0053 out=1.0002  
rs=46.916 [62.81%]  Tot:0.24s TF:0.07s  xH=5.034e-03 xHe=1.048e-04  hep=0.3923 lep=0.6022 lee=0.0003 hed=0.0001 rsl=0.0053 out=1.0002  
rs=46.357 [62.99%]  Tot:0.25s TF:0.07s  xH=5.125e-03 xHe=1.063e-04  hep=0.3900 lep=0.6046 lee=0.0003 hed=0.0001 rsl=0.0053 out=1.0002  
rs=45.804 [63.17%]  Tot:0.23s TF:0.07s  xH=5.219e-03 xHe=1.079e-04  hep=0.3877 lep=0.6069 lee=0.0003 hed=0.0001 rsl=0.0052 out=1.0002  
rs=45.257 [63.35%]  Tot:0.22s TF:0.07s  xH=5.314e-03 xHe=1.095e-04  hep=0.3854 lep=0.6092 lee=0.0003 hed=0.0001 rsl=0.0052 out=1.0002  
rs=44.718 [63.53%]  Tot:0.23s TF:0.07s  xH=5.411e-03 xHe=1.112e-04  hep=0.3832 lep=0.6115 lee=0.0002 hed=0.0001 rsl=0.0052 out=1.0002  
rs=44.184 [63.72%]  Tot:0.23s TF:0.07s  xH=5.511e-03 xHe=1.128e-04  hep=0.3810 lep=0.6137 lee=0.0002 hed=0.0001 rsl=0.0052 out=1.0002  
rs=43.657 [63.90%]  Tot:0.23s TF:0.07s  xH=5.612e-03 xHe=1.145e-04  hep=0.3788 lep=0.6159 lee=0.0002 hed=0.0001 rsl=0.0051 out=1.0002  
rs=43.136 [64.08%]  Tot:0.23s TF:0.07s  xH=5.715e-03 xHe=1.162e-04  hep=0.3767 lep=0.6181 lee=0.0002 hed=0.0001 rsl=0.0051 out=1.0002  
rs=42.622 [64.26%]  Tot:0.23s TF:0.07s  xH=5.821e-03 xHe=1.180e-04  hep=0.3745 lep=0.6203 lee=0.0002 hed=0.0001 rsl=0.0051 out=1.0002  
rs=42.113 [64.44%]  Tot:0.24s TF:0.07s  xH=5.928e-03 xHe=1.198e-04  hep=0.3724 lep=0.6225 lee=0.0002 hed=0.0001 rsl=0.0050 out=1.0002  
rs=41.611 [64.62%]  Tot:0.24s TF:0.07s  xH=6.038e-03 xHe=1.216e-04  hep=0.3703 lep=0.6246 lee=0.0002 hed=0.0001 rsl=0.0050 out=1.0002  
rs=41.115 [64.80%]  Tot:0.23s TF:0.07s  xH=6.150e-03 xHe=1.234e-04  hep=0.3682 lep=0.6267 lee=0.0002 hed=0.0001 rsl=0.0050 out=1.0002  
rs=40.624 [64.98%]  Tot:0.23s TF:0.07s  xH=6.264e-03 xHe=1.253e-04  hep=0.3662 lep=0.6288 lee=0.0002 hed=0.0001 rsl=0.0050 out=1.0002  
rs=40.140 [65.17%]  Tot:0.25s TF:0.07s  xH=6.381e-03 xHe=1.272e-04  hep=0.3641 lep=0.6309 lee=0.0002 hed=0.0001 rsl=0.0049 out=1.0002  
rs=39.661 [65.35%]  Tot:0.26s TF:0.08s  xH=6.500e-03 xHe=1.291e-04  hep=0.3621 lep=0.6329 lee=0.0002 hed=0.0001 rsl=0.0049 out=1.0002  
rs=39.188 [65.53%]  Tot:0.24s TF:0.08s  xH=6.621e-03 xHe=1.311e-04  hep=0.3602 lep=0.6349 lee=0.0001 hed=0.0001 rsl=0.0049 out=1.0002  
rs=38.720 [65.71%]  Tot:0.24s TF:0.08s  xH=6.745e-03 xHe=1.331e-04  hep=0.3582 lep=0.6369 lee=0.0001 hed=0.0001 rsl=0.0048 out=1.0002  
rs=38.259 [65.89%]  Tot:0.25s TF:0.08s  xH=6.871e-03 xHe=1.351e-04  hep=0.3563 lep=0.6388 lee=0.0001 hed=0.0001 rsl=0.0048 out=1.0002  
rs=37.802 [66.07%]  Tot:0.25s TF:0.08s  xH=7.000e-03 xHe=1.371e-04  hep=0.3544 lep=0.6407 lee=0.0001 hed=0.0001 rsl=0.0048 out=1.0002  
rs=37.351 [66.25%]  Tot:0.24s TF:0.08s  xH=7.132e-03 xHe=1.392e-04  hep=0.3526 lep=0.6426 lee=0.0001 hed=0.0001 rsl=0.0048 out=1.0002  
rs=36.906 [66.43%]  Tot:0.25s TF:0.08s  xH=7.266e-03 xHe=1.413e-04  hep=0.3507 lep=0.6445 lee=0.0001 hed=0.0001 rsl=0.0048 out=1.0002  
rs=36.466 [66.62%]  Tot:0.24s TF:0.08s  xH=7.403e-03 xHe=1.435e-04  hep=0.3489 lep=0.6464 lee=0.0001 hed=0.0001 rsl=0.0047 out=1.0002  
rs=36.031 [66.80%]  Tot:0.24s TF:0.08s  xH=7.542e-03 xHe=1.457e-04  hep=0.3470 lep=0.6482 lee=0.0001 hed=0.0001 rsl=0.0047 out=1.0002  
rs=35.601 [66.98%]  Tot:0.24s TF:0.08s  xH=7.685e-03 xHe=1.479e-04  hep=0.3453 lep=0.6501 lee=0.0001 hed=0.0001 rsl=0.0047 out=1.0002  
rs=35.176 [67.16%]  Tot:0.23s TF:0.07s  xH=7.830e-03 xHe=1.501e-04  hep=0.3435 lep=0.6518 lee=0.0001 hed=0.0001 rsl=0.0046 out=1.0002  
rs=34.757 [67.34%]  Tot:0.23s TF:0.08s  xH=7.978e-03 xHe=1.524e-04  hep=0.3418 lep=0.6536 lee=0.0001 hed=0.0001 rsl=0.0046 out=1.0002  
rs=34.342 [67.52%]  Tot:0.23s TF:0.08s  xH=8.130e-03 xHe=1.547e-04  hep=0.3401 lep=0.6553 lee=0.0001 hed=0.0001 rsl=0.0046 out=1.0002  
rs=33.932 [67.70%]  Tot:0.25s TF:0.08s  xH=8.284e-03 xHe=1.571e-04  hep=0.3384 lep=0.6570 lee=0.0001 hed=0.0001 rsl=0.0046 out=1.0002  
rs=33.528 [67.88%]  Tot:0.25s TF:0.08s  xH=8.441e-03 xHe=1.595e-04  hep=0.3368 lep=0.6586 lee=0.0001 hed=0.0001 rsl=0.0045 out=1.0002  
rs=33.128 [68.07%]  Tot:0.24s TF:0.08s  xH=8.601e-03 xHe=1.619e-04  hep=0.3352 lep=0.6603 lee=0.0001 hed=0.0001 rsl=0.0045 out=1.0002  
rs=32.732 [68.25%]  Tot:0.24s TF:0.08s  xH=8.765e-03 xHe=1.644e-04  hep=0.3336 lep=0.6619 lee=0.0001 hed=0.0001 rsl=0.0045 out=1.0002  
rs=32.342 [68.43%]  Tot:0.25s TF:0.08s  xH=8.932e-03 xHe=1.669e-04  hep=0.3320 lep=0.6635 lee=0.0001 hed=0.0001 rsl=0.0045 out=1.0002  
rs=31.956 [68.61%]  Tot:0.24s TF:0.08s  xH=9.102e-03 xHe=1.694e-04  hep=0.3304 lep=0.6651 lee=0.0001 hed=0.0001 rsl=0.0045 out=1.0002  
rs=31.575 [68.79%]  Tot:0.23s TF:0.08s  xH=9.275e-03 xHe=1.720e-04  hep=0.3289 lep=0.6667 lee=0.0001 hed=0.0001 rsl=0.0044 out=1.0002  
rs=31.198 [68.97%]  Tot:0.23s TF:0.08s  xH=9.452e-03 xHe=1.746e-04  hep=0.3274 lep=0.6682 lee=0.0001 hed=0.0001 rsl=0.0044 out=1.0002  
rs=30.826 [69.15%]  Tot:0.24s TF:0.08s  xH=9.633e-03 xHe=1.772e-04  hep=0.3259 lep=0.6697 lee=0.0001 hed=0.0001 rsl=0.0044 out=1.0002  
rs=30.459 [69.33%]  Tot:0.24s TF:0.08s  xH=9.817e-03 xHe=1.799e-04  hep=0.3244 lep=0.6712 lee=0.0001 hed=0.0001 rsl=0.0044 out=1.0002  
rs=30.095 [69.52%]  Tot:0.23s TF:0.08s  xH=1.000e-02 xHe=1.826e-04  hep=0.3230 lep=0.6727 lee=0.0001 hed=0.0001 rsl=0.0043 out=1.0002  
rs=29.736 [69.70%]  Tot:0.25s TF:0.08s  xH=1.020e-02 xHe=1.853e-04  hep=0.3216 lep=0.6741 lee=0.0001 hed=0.0001 rsl=0.0043 out=1.0002  
rs=29.382 [69.88%]  Tot:0.24s TF:0.08s  xH=1.039e-02 xHe=1.881e-04  hep=0.3203 lep=0.6755 lee=0.0001 hed=0.0001 rsl=0.0043 out=1.0002  
rs=29.031 [70.06%]  Tot:0.25s TF:0.08s  xH=1.059e-02 xHe=1.909e-04  hep=0.3189 lep=0.6768 lee=0.0001 hed=0.0001 rsl=0.0043 out=1.0002  
rs=28.685 [70.24%]  Tot:0.25s TF:0.08s  xH=1.079e-02 xHe=1.938e-04  hep=0.3176 lep=0.6782 lee=0.0001 hed=0.0001 rsl=0.0043 out=1.0002  
rs=28.343 [70.42%]  Tot:0.27s TF:0.08s  xH=1.100e-02 xHe=1.966e-04  hep=0.3162 lep=0.6796 lee=0.0001 hed=0.0001 rsl=0.0042 out=1.0002  
rs=28.005 [70.60%]  Tot:0.23s TF:0.08s  xH=1.121e-02 xHe=1.995e-04  hep=0.3149 lep=0.6809 lee=0.0001 hed=0.0001 rsl=0.0042 out=1.0002  
rs=27.671 [70.78%]  Tot:0.24s TF:0.08s  xH=1.142e-02 xHe=2.025e-04  hep=0.3137 lep=0.6822 lee=0.0001 hed=0.0001 rsl=0.0042 out=1.0002  
rs=27.340 [70.97%]  Tot:0.24s TF:0.08s  xH=1.164e-02 xHe=2.054e-04  hep=0.3124 lep=0.6834 lee=0.0001 hed=0.0001 rsl=0.0042 out=1.0002  
rs=27.014 [71.15%]  Tot:0.24s TF:0.08s  xH=1.186e-02 xHe=2.084e-04  hep=0.3112 lep=0.6847 lee=0.0001 hed=0.0001 rsl=0.0042 out=1.0002  
rs=26.692 [71.33%]  Tot:0.23s TF:0.08s  xH=1.209e-02 xHe=2.114e-04  hep=0.3100 lep=0.6859 lee=0.0001 hed=0.0001 rsl=0.0041 out=1.0002  
rs=26.374 [71.51%]  Tot:0.23s TF:0.08s  xH=1.232e-02 xHe=2.145e-04  hep=0.3088 lep=0.6871 lee=0.0001 hed=0.0001 rsl=0.0041 out=1.0002  
rs=26.059 [71.69%]  Tot:0.23s TF:0.08s  xH=1.256e-02 xHe=2.175e-04  hep=0.3077 lep=0.6882 lee=0.0001 hed=0.0001 rsl=0.0041 out=1.0002  
rs=25.748 [71.87%]  Tot:0.24s TF:0.08s  xH=1.280e-02 xHe=2.206e-04  hep=0.3066 lep=0.6894 lee=0.0001 hed=0.0001 rsl=0.0041 out=1.0001  
rs=25.441 [72.05%]  Tot:0.23s TF:0.08s  xH=1.304e-02 xHe=2.238e-04  hep=0.3055 lep=0.6905 lee=0.0001 hed=0.0001 rsl=0.0041 out=1.0002  
rs=25.138 [72.23%]  Tot:0.24s TF:0.08s  xH=1.329e-02 xHe=2.269e-04  hep=0.3044 lep=0.6916 lee=0.0001 hed=0.0001 rsl=0.0041 out=1.0002  
rs=24.838 [72.42%]  Tot:0.24s TF:0.08s  xH=1.354e-02 xHe=2.301e-04  hep=0.3033 lep=0.6927 lee=0.0001 hed=0.0001 rsl=0.0040 out=1.0002  
rs=24.542 [72.60%]  Tot:0.25s TF:0.08s  xH=1.380e-02 xHe=2.333e-04  hep=0.3022 lep=0.6938 lee=0.0001 hed=0.0001 rsl=0.0040 out=1.0002  
rs=24.249 [72.78%]  Tot:0.24s TF:0.08s  xH=1.407e-02 xHe=2.366e-04  hep=0.3012 lep=0.6948 lee=0.0001 hed=0.0001 rsl=0.0040 out=1.0002  
rs=23.960 [72.96%]  Tot:0.30s TF:0.08s  xH=1.433e-02 xHe=2.399e-04  hep=0.3002 lep=0.6959 lee=0.0001 hed=0.0001 rsl=0.0040 out=1.0002  
rs=23.674 [73.14%]  Tot:0.25s TF:0.08s  xH=1.461e-02 xHe=2.432e-04  hep=0.2992 lep=0.6969 lee=0.0001 hed=0.0001 rsl=0.0040 out=1.0001  
rs=23.391 [73.32%]  Tot:0.25s TF:0.08s  xH=1.489e-02 xHe=2.465e-04  hep=0.2982 lep=0.6978 lee=0.0001 hed=0.0001 rsl=0.0040 out=1.0001  
rs=23.112 [73.50%]  Tot:0.24s TF:0.07s  xH=1.517e-02 xHe=2.499e-04  hep=0.2973 lep=0.6988 lee=0.0001 hed=0.0001 rsl=0.0039 out=1.0001  
rs=22.837 [73.68%]  Tot:0.24s TF:0.08s  xH=1.546e-02 xHe=2.533e-04  hep=0.2964 lep=0.6997 lee=0.0001 hed=0.0001 rsl=0.0039 out=1.0001  
rs=22.564 [73.87%]  Tot:0.26s TF:0.08s  xH=1.575e-02 xHe=2.566e-04  hep=0.2955 lep=0.7006 lee=0.0001 hed=0.0001 rsl=0.0039 out=1.0001  
rs=22.295 [74.05%]  Tot:0.25s TF:0.08s  xH=1.605e-02 xHe=2.599e-04  hep=0.2946 lep=0.7015 lee=0.0001 hed=0.0000 rsl=0.0039 out=1.0001  
rs=22.029 [74.23%]  Tot:0.27s TF:0.08s  xH=1.636e-02 xHe=2.632e-04  hep=0.2937 lep=0.7024 lee=0.0001 hed=0.0000 rsl=0.0039 out=1.0002  
rs=21.766 [74.41%]  Tot:0.25s TF:0.08s  xH=1.667e-02 xHe=2.665e-04  hep=0.2929 lep=0.7033 lee=0.0001 hed=0.0000 rsl=0.0039 out=1.0001  
